"","month","calYear","count","sitename","sitelat","sitelong","equipNO"
"2902","08",2008,38,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2903","09",2008,170,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2904","10",2008,163,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2905","11",2008,150,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2906","12",2008,424,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2907","01",2009,366,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2908","02",2009,207,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2909","03",2009,199,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2910","04",2009,237,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2911","05",2009,158,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2912","06",2009,117,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2913","07",2009,120,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2914","08",2009,112,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2915","09",2009,155,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2916","10",2009,247,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2917","11",2009,202,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2918","12",2009,325,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2919","01",2010,420,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2920","02",2010,238,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2921","03",2010,229,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2922","04",2010,272,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2923","05",2010,229,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2924","06",2010,182,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2925","07",2010,307,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2926","08",2010,162,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2927","09",2010,302,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2928","10",2010,471,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2929","11",2010,296,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2930","12",2010,479,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2931","01",2011,679,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2932","02",2011,252,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2933","03",2011,176,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2934","04",2011,308,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2935","05",2011,193,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2936","06",2011,128,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2937","07",2011,209,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2938","08",2011,160,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2939","09",2011,140,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2940","10",2011,254,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2941","11",2011,231,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2942","12",2011,305,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2943","01",2012,490,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2944","02",2012,331,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2945","03",2012,246,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2946","04",2012,408,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2947","05",2012,263,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2948","06",2012,153,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2949","07",2012,181,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2950","08",2012,105,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2951","09",2012,223,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2952","10",2012,346,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2953","11",2012,273,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2954","12",2012,363,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2955","01",2013,735,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2956","02",2013,435,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2957","03",2013,361,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2958","04",2013,380,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2959","05",2013,238,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2960","06",2013,208,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2961","07",2013,299,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2962","08",2013,280,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2963","09",2013,301,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2964","10",2013,490,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2965","11",2013,325,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2966","12",2013,535,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2967","01",2014,945,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2968","02",2014,342,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2969","03",2014,406,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2970","04",2014,431,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2971","05",2014,182,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2972","06",2014,258,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2973","07",2014,209,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2974","08",2014,197,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2975","09",2014,217,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2976","10",2014,450,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2977","11",2014,403,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2978","12",2014,545,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2979","01",2015,893,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2980","02",2015,524,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2981","03",2015,326,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2982","04",2015,610,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2983","05",2015,255,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2984","06",2015,187,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2985","07",2015,274,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2986","08",2015,238,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2987","09",2015,279,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2988","10",2015,502,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2989","11",2015,392,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2990","12",2015,712,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2991","01",2016,972,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2992","02",2016,559,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2993","03",2016,583,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2994","04",2016,926,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2995","05",2016,345,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2996","06",2016,382,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2997","07",2016,281,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2998","08",2016,288,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"2999","09",2016,358,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3000","10",2016,774,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3001","11",2016,725,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3002","12",2016,870,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3003","01",2017,1345,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3004","02",2017,575,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3005","03",2017,489,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3006","04",2017,931,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3007","05",2017,616,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3008","06",2017,388,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3009","07",2017,369,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3010","08",2017,348,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3011","09",2017,336,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3012","10",2017,756,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3013","11",2017,581,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3014","12",2017,1016,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3015","01",2018,1031,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3016","02",2018,558,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3017","03",2018,778,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3018","04",2018,1090,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3019","05",2018,469,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3020","06",2018,583,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3021","07",2018,505,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3022","08",2018,401,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3023","09",2018,547,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3024","10",2018,797,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3025","11",2018,679,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3026","12",2018,935,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3027","01",2019,1113,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3028","02",2019,786,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3029","03",2019,753,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3030","04",2019,1168,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3031","05",2019,457,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3032","06",2019,452,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3033","07",2019,360,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3034","08",2019,415,"Bream Head Track Systems (DV)",-35.8455750788027,174.567648820907,100073669
"3035","06",2008,913,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3036","07",2008,350,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3037","08",2008,354,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3038","09",2008,490,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3039","10",2008,1190,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3040","11",2008,6924,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3041","12",2008,9264,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3042","01",2009,9089,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3043","02",2009,8459,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3044","03",2009,8994,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3045","04",2009,6085,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3046","05",2009,2418,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3047","06",2009,849,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3048","07",2009,369,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3049","08",2009,373,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3050","09",2009,892,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3051","10",2009,2122,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3052","11",2009,7857,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3053","12",2009,9855,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3054","01",2010,12526,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3055","02",2010,9524,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3056","03",2010,13312,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3057","04",2010,11453,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3058","05",2010,3739,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3059","06",2010,703,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3060","07",2010,631,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3061","08",2010,347,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3062","09",2010,416,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3063","10",2010,3153,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3064","11",2010,10390,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3065","12",2010,9359,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3066","01",2011,14524,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3067","02",2011,13623,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3068","03",2011,11863,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3069","04",2011,8759,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3070","05",2011,2394,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3071","06",2011,1562,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3072","07",2011,617,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3073","08",2011,578,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3074","09",2011,1600,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3075","10",2011,2218,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3076","11",2011,9005,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3077","12",2011,10611,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3078","01",2012,14159,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3079","02",2012,13244,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3080","03",2012,12426,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3081","04",2012,11460,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3082","05",2012,2957,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3083","06",2012,1135,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3084","07",2012,861,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3085","08",2012,237,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3086","09",2012,13,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3087","10",2012,1840,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3088","11",2012,5773,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3089","12",2012,38,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3090","01",2013,83,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3091","02",2013,81,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3092","03",2013,185,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3093","04",2013,77,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3094","05",2013,2692,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3095","06",2013,1620,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3096","07",2013,1120,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3097","08",2013,851,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3098","09",2013,1015,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3099","10",2013,3836,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3100","11",2013,10963,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3101","12",2013,14140,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3102","01",2014,17433,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3103","02",2014,16618,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3104","03",2014,17127,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3105","04",2014,9635,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3106","05",2014,4336,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3107","06",2014,2304,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3108","07",2014,1175,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3109","08",2014,1095,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3110","09",2014,1441,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3111","10",2014,4737,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3112","11",2014,8396,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3113","12",2014,17496,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3114","01",2015,24241,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3115","02",2015,20206,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3116","03",2015,17455,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3117","04",2015,13298,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3118","05",2015,5252,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3119","06",2015,1121,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3120","07",2015,1136,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3121","08",2015,826,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3122","09",2015,1369,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3123","10",2015,4960,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3124","11",2015,14376,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3125","12",2015,20728,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3126","01",2016,21685,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3127","02",2016,20531,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3128","03",2016,24302,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3129","04",2016,13807,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3130","05",2016,3028,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3131","06",2016,2411,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3132","07",2016,1899,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3133","08",2016,976,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3134","09",2016,1820,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3135","10",2016,6523,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3136","11",2016,11061,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3137","12",2016,24411,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3138","01",2017,23347,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3139","02",2017,22211,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3140","03",2017,21482,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3141","04",2017,17306,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3142","05",2017,6270,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3143","06",2017,4014,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3144","07",2017,1420,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3145","08",2017,1184,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3146","09",2017,1275,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3147","10",2017,7221,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3148","11",2017,12203,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3149","12",2017,14893,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3150","01",2018,24426,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3151","02",2018,22626,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3152","03",2018,24057,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3153","04",2018,16277,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3154","05",2018,5280,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3155","06",2018,1989,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3156","07",2018,1351,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3157","08",2018,1172,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3158","09",2018,2406,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3159","10",2018,7471,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3160","11",2018,17406,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3161","12",2018,20573,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3162","01",2019,27855,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3163","02",2019,24814,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3164","03",2019,24968,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3165","04",2019,19280,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3166","05",2019,6179,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3167","06",2019,1385,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3168","07",2019,1169,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
"3169","08",2019,456,"TAC  Ketetahi Toilets - Ketetahi Rd",-39.079276556868,175.656278618431,100073031
